Date Of Stop	Time Of Stop	SubAgency	Location	Year	Color	Race	Gender	Geolocation	Label
10/13/2014	14:41:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2007	BLUE	WHITE	F	(38.9585866666667, -77.1309283333333)	0
09/12/2014	19:31:00	5th district, Germantown	UNIVERSITY AVE @ OXFORD RD	2010	WHITE	WHITE	F	(38.9678983333333, -77.1409716666667)	0
07/24/2015	08:21:00	Headquarters and Special Operations	DORSET AVE EB / DEAL PL	2011	BLACK	BLACK	F	(38.9673133333333, -77.0889783333333)	0
02/01/2016	08:25:00	2nd district, Bethesda	MASSACHUSETTS AVE/BALTIMORE AVE	2010	GRAY	WHITE	F	(38.955965, -77.1060633333333)	0
04/18/2018	22:44:00	2nd district, Bethesda	RIVER RD/LITTLE FALLS PKWY	2012	WHITE	WHITE	M	(38.9666433333333, -77.1056716666667)	0
06/08/2016	12:15:00	2nd district, Bethesda	RIVER AND DORSETT	1998	RED	HISPANIC	M	(38.9695166666667, -77.1088616666667)	0
10/31/2012	11:27:00	2nd district, Bethesda	CLARA BARTON PKWY/LOCK 6 S/B	2010	GOLD	WHITE	F	(38.9626966666667, -77.0924483333333)	0
02/25/2013	09:45:00	5th district, Germantown	CLARABARTON PKWY/CABIN JOHN TURN AROUND	2001	BLACK	BLACK	M	(38.9616166666667, -77.1348566666667)	0
12/30/2015	19:01:00	2nd district, Bethesda	MACARTHUR BLVD / OBERLIN AVE	2009	WHITE	ASIAN	F	(38.9648866666667, -77.1361066666667)	0
07/15/2014	08:29:00	5th district, Germantown	UNIVERSITY AVE @ OXFORD RD	2005	GRAY	WHITE	F	(38.96785, -77.14071)	0
05/27/2016	01:02:00	4th district, Wheaton	CLARA BARTON PKWY / MAC ARTHUR BLVD	2010	BLACK	BLACK	M	(38.9632166666667, -77.0879333333333)	0
05/28/2013	21:29:00	2nd district, Bethesda	WILLARD RD @ RIVER RD	2007	BLACK	WHITE	M	(38.9618983333333, -77.0992133333333)	0
09/29/2013	11:57:00	2nd district, Bethesda	SPRINGFIELD RD/CROMWELL DR	2002	BLACK	OTHER	M	(38.9429283333333, -77.12282)	0
09/28/2013	11:33:00	2nd district, Bethesda	CLARA BARTON PKWY AT LOCK 6	2009	GRAY	WHITE	F	(38.9427866666667, -77.1226783333333)	0
09/05/2013	13:53:00	1st district, Rockville	UNIVERSITY/OXFORD	2014	BLUE	BLACK	F	(38.9601610666667, -77.0881502833333)	0
09/16/2014	10:33:00	2nd district, Bethesda	CLARABARTON PKWY/LOCK 6	2013	GRAY	OTHER	M	(38.942715, -77.1227133333333)	0
09/18/2016	16:09:00	2nd district, Bethesda	WILLARD AVE/WISCONSIN AVE	2002	GREEN, LGT	HISPANIC	M	(38.8702933333333, -94.6109883333333)	0
05/29/2012	16:44:00	2nd district, Bethesda	5468 WISCONSIN AVENUE	1996	SILVER	WHITE	M	(38.9630302333333, -77.0870271)	0
07/17/2013	07:07:00	2nd district, Bethesda	RIVER RD / LITTLE FALLS RD	2008	GOLD	WHITE	F	(38.96235125, -77.09377735)	0
01/12/2017	13:34:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2014	BLACK	WHITE	M	(38.9583733333333, -77.1310616666667)	0
05/17/2012	11:36:00	2nd district, Bethesda	WALHONDING RD @ MASSACHUSETS AVE	2005	BLUE	WHITE	M	(38.9427286333333, -77.1227170166667)	0
06/19/2015	22:30:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2003	BLACK	WHITE	F	(38.962265, -77.0958633333333)	0
06/07/2016	07:24:00	2nd district, Bethesda	SANGAMOR DR/SENTINAL DR	2010	BROWN	WHITE	F	(38.9643514666667, -77.1383046333333)	0
03/19/2018	04:27:00	2nd district, Bethesda	CONNECTICUT AVE @ BRADLEY LN	2003	BLACK	WHITE	M	(38.9627913333333, -77.1215283333333)	0
02/21/2013	10:38:00	2nd district, Bethesda	CLARA BARTON PKWY @ LOCK  6	2005	BLACK	WHITE	M	(38.9427390666667, -77.1227638)	0
03/06/2016	16:39:00	5th district, Germantown	UNIVERSITY/OXFORD	2010	BLUE, LIGHT	WHITE	M	(38.9695166666667, -77.1077083333333)	0
03/08/2016	14:04:00	2nd district, Bethesda	MACARTHER@495	2011	GRAY	WHITE	F	(38.9687233333333, -77.141645)	0
05/02/2015	00:06:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2008	SILVER	WHITE	M	(38.968355, -77.138355)	0
01/10/2013	00:28:00	2nd district, Bethesda	CABIN JOHN PKWY AND LOCK 6	2004	BLACK	WHITE	M	(38.9421398833333, -77.1220309666667)	0
03/29/2015	13:19:00	5th district, Germantown	MACARTHUR AND WALHONDING	2014	BLUE	WHITE	F	(38.9583733333333, -77.1310616666667)	0
05/03/2015	13:37:00	2nd district, Bethesda	WOODMONT AVE AT BATTERY LN	2012	BLACK	WHITE	M	(38.964125, -77.13588)	0
12/14/2015	19:43:00	2nd district, Bethesda	RIVER RD/DORSEY LANE	2004	WHITE	WHITE	M	(38.9643094333333, -77.1381234666667)	0
08/07/2013	11:15:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2013	BLACK	WHITE	M	(38.9644227166667, -77.1382901833333)	0
03/30/2018	08:21:00	2nd district, Bethesda	WISCONSIN AVE@ SOUTH PARK AVE	2012	GRAY	WHITE	M	(38.9643133333333, -77.0869733333333)	0
12/22/2014	11:47:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2008	BLUE	WHITE	M	(38.9644377333333, -77.1383385833333)	0
09/03/2013	21:40:00	6th district, Gaithersburg / Montgomery Village	355/MVA	1991	GRAY	BLACK	M	(38.25488745, -79.3016450833333)	0
11/19/2014	11:40:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2010	RED	ASIAN	F	(38.9609466666667, -77.1015716666667)	0
08/27/2014	08:21:00	2nd district, Bethesda	RIVER RD AT WESTBARD AVE	2010	BLACK	HISPANIC	F	(38.9672583333333, -77.108515)	0
05/04/2015	17:36:00	2nd district, Bethesda	SANGAMORE RD AND BROOKES LA	2002	BLACK	WHITE	M	(38.948965, -77.1197983333333)	0
09/20/2013	11:57:00	2nd district, Bethesda	CLARA BARTON PKWY AND LOCK 6	2011	GRAY	ASIAN	M	(38.9428116666667, -77.1227133333333)	0
08/21/2014	04:09:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2003	SILVER	HISPANIC	M	(38.962135, -77.13461)	0
02/25/2013	11:45:00	2nd district, Bethesda	CLARA BARTON PKWY @ LOCK  6	2009	SILVER	HISPANIC	U	(38.9427518333333, -77.1228311)	0
04/29/2016	11:06:00	2nd district, Bethesda	RIVER AND DORSETT	2015	BLACK	BLACK	F	(38.94555, -77.1234416666667)	0
04/10/2017	05:52:00	2nd district, Bethesda	MASSACHUSETS AVE/AVALON	2005	BLUE	BLACK	M	(38.9678233333333, -77.128515)	0
04/21/2018	21:37:00	2nd district, Bethesda	NB WISCONSIN AVE AT WILLARD AVE	2015	BLACK	HISPANIC	M	(38.9428085166667, -77.1227735666667)	0
03/09/2013	13:04:00	2nd district, Bethesda	RIVER RD/BUTLER RD	2010	BLACK	BLACK	F	(38.9631066666667, -77.10115)	0
01/31/2018	10:45:00	2nd district, Bethesda	5441 WISCONSIN AVE	2015	PURPLE	WHITE	F	(38.962405, -77.08686)	0
10/07/2016	07:12:00	2nd district, Bethesda	RIVER RD AND BUTLER RD	2011	RED	ASIAN	F	(38.9583816666667, -77.130815)	0
01/16/2015	12:04:00	2nd district, Bethesda	DORSET AVE @ BROOKSIDE DR	2005	SILVER	WHITE	F	(38.9683066666667, -77.1053366666667)	0
11/04/2015	21:45:00	2nd district, Bethesda	MACARTHUR BLVD / CLARA BARTON PKWY	2013	WHITE	WHITE	F	(38.96845, -77.1384783333333)	0
03/01/2013	11:25:00	2nd district, Bethesda	CLARA BARTON PKWY @ LOCK 6	2012	BLACK	WHITE	F	(38.9428, -77.1226166666667)	0
01/18/2017	08:22:00	2nd district, Bethesda	DORSET AND RIVER	1013	BLACK	WHITE	F	(38.96935, -77.0774316666667)	0
03/25/2015	13:47:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2986	WHITE	BLACK	F	(38.9585866666667, -77.1309533333333)	0
02/28/2018	13:15:00	2nd district, Bethesda	MASSACHUSETTS AVE @ LITTLE FALLS PKWY	2005	TAN	BLACK	F	(38.965335, -77.08876)	0
09/28/2013	23:21:00	2nd district, Bethesda	CLARA BARTON PKWY AND LOCK 6	2013	SILVER	WHITE	F	(38.9429216666667, -77.1226533333333)	0
04/29/2016	08:24:00	2nd district, Bethesda	CLARA BARTON PKWY/LOCK 6	2004	BLACK	WHITE	M	(38.9425724166667, -77.1227066833333)	0
11/18/2014	23:02:00	5th district, Germantown	MACARTHUR / CLARA BARTON WEST RAMP	2009	BLACK	BLACK	M	(38.96535, -77.1366416666667)	0
08/08/2014	15:42:00	2nd district, Bethesda	SANGAMORE RD @ MACARTHUR BLVD	2000	BLUE, LIGHT	OTHER	M	(38.9430566666667, -77.115175)	0
08/30/2017	23:35:00	2nd district, Bethesda	WISCONSIN/WILLARD	2011	BLACK	BLACK	M	(38.9614516666667, -77.085875)	0
01/18/2015	11:41:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2012	GRAY	WHITE	M	(38.96426, -77.135855)	0
07/22/2015	11:16:00	5th district, Germantown	UNIVERSITY/OXFORD	2014	BLACK	WHITE	F	(38.9680116666667, -77.1408116666667)	0
12/19/2015	13:43:00	5th district, Germantown	I-270 NB @ EXIT 10	2009	RED	BLACK	M	(38.96782, -77.1409216666667)	0
12/13/2012	18:16:00	2nd district, Bethesda	MAC ARTHUR BLVD / OBERLIN AVE	2012	BLACK	WHITE	M	(38.9634938166667, -77.13645475)	0
09/01/2013	15:40:00	5th district, Germantown	OXFORD RD @ UNIVERSITY AVE	2010	BLACK	WHITE	M	(38.9692733333333, -77.1050383333333)	0
03/27/2015	06:45:00	Headquarters and Special Operations	DORSET AVE EB / DEVON LA	2012	BLUE, DARK	BLACK	M	(38.9685083333333, -77.098235)	0
06/07/2016	11:43:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2011	BLACK	WHITE	F	(38.9455183333333, -77.1234383333333)	0
07/09/2015	08:40:00	5th district, Germantown	UNIVERSITY/OXFORD	2011	GRAY	ASIAN	F	(38.9673066666667, -77.10894)	0
09/10/2014	11:56:00	2nd district, Bethesda	CLARA BARTON PKWY AND LOCK 6	2005	BLACK	OTHER	M	(38.9428566666667, -77.1227583333333)	0
06/11/2015	17:04:00	2nd district, Bethesda	SANGAMORE / SENTINEL	1999	BLUE	HISPANIC	M	(38.9501855, -77.12048955)	0
10/18/2016	01:09:00	2nd district, Bethesda	S/B WISCONSIN AVE AT SOMERSET AVE	2014	BEIGE	WHITE	M	(38.96557, -77.0881366666667)	0
07/26/2018	08:47:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2017	BLACK	BLACK	M	(38.9693866666667, -77.109295)	0
08/15/2014	08:38:00	2nd district, Bethesda	RIVER RD AT WESTBARD AVE	2002	BROWN	WHITE	M	(38.9673716666667, -77.10699)	0
10/14/2014	13:15:00	2nd district, Bethesda	WISCONSIN AVE / DORSET AVE	2013	BLACK	WHITE	F	(38.9430233333333, -77.1228416666667)	0
10/31/2016	10:53:00	2nd district, Bethesda	MACARTHUR BLVD/WALHONDING RD	1996	BLACK	HISPANIC	F	(38.9585733333333, -77.1309783333333)	0
02/03/2016	08:38:00	2nd district, Bethesda	DORSET AND RIVER	2013	BLUE	WHITE	F	(38.9694883333333, -77.1086333333333)	0
11/08/2016	11:41:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2012	BLACK	WHITE	F	(38.9584716666667, -77.1310183333333)	0
04/09/2018	10:47:00	2nd district, Bethesda	WISCONSIN AVE/S PARK AVE	2008	WHITE	WHITE	F	(38.9655433333333, -77.08796)	0
06/06/2015	18:33:00	2nd district, Bethesda	5520 WISCONSIN AVE	2007	BLACK	WHITE	F	(38.9587683333333, -77.1311583333333)	0
08/17/2012	10:00:00	2nd district, Bethesda	CLARA BARTON PKWY AT LOCK 6	2005	BLACK	WHITE	F	(38.942745, -77.1227283333333)	0
11/19/2014	21:33:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2010	RED	ASIAN	F	(38.9683866666667, -77.1384583333333)	0
08/02/2015	14:20:00	5th district, Germantown	UNIVERSITY/OXFORD	2005	SILVER	WHITE	M	(38.9681183333333, -77.1407583333333)	0
09/23/2013	11:07:00	2nd district, Bethesda	CLARABARTON PKWY/LOCK 6	1999	SILVER	WHITE	M	(38.9427566666667, -77.1225433333333)	0
11/18/2014	23:40:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2014	WHITE	WHITE	F	(38.9612466666667, -77.1334283333333)	0
09/28/2017	21:23:00	2nd district, Bethesda	RIVER ROAD AT VENTNOR ROAD	2004	SILVER	HISPANIC	M	(38.961335, -77.0987683333333)	0
08/26/2014	09:03:00	2nd district, Bethesda	MASSACHUSETTS AVE/LITTLE FALLS PKWY	2013	WHITE	WHITE	M	(38.95741, -77.10772)	0
10/27/2014	19:31:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2013	WHITE	WHITE	M	(38.96273, -77.1348466666667)	0
04/05/2015	17:34:00	2nd district, Bethesda	LITTLEFALLS PKWY @ RIVER RD	2001	SILVER	WHITE	F	(38.962595, -77.1012266666667)	0
03/16/2015	17:45:00	4th district, Wheaton	WARWICK PL/DORSET AVE	2004	BLUE	HISPANIC	F	(38.9658833333333, -77.0935916666667)	0
03/07/2017	11:26:00	2nd district, Bethesda	CLARA BARTON PKWY @ LOCK 6 SB	2010	GRAY	WHITE	M	(38.946255, -77.1236633333333)	0
03/11/2015	21:27:00	2nd district, Bethesda	355/CEDAR	2011	BLACK	WHITE	M	(38.8702933333333, -94.6109883333333)	0
11/14/2017	21:06:00	2nd district, Bethesda	DORSET@DEVON	2017	WHITE	WHITE	M	(38.9645983333333, -77.1361383333333)	0
01/08/2015	10:54:00	2nd district, Bethesda	RIVER RD / DORSET AVE	2004	GRAY	BLACK	F	(38.96946, -77.1088266666667)	0
09/03/2013	11:27:00	6th district, Gaithersburg / Montgomery Village	355/MVA	1991	SILVER	BLACK	M	(38.25488745, -79.3016450833333)	0
10/25/2012	11:32:00	2nd district, Bethesda	CLARA BARTON PKWY/LOCK 6 S/B	2010	GRAY	OTHER	M	(38.9427901666667, -77.1227978166667)	0
04/20/2016	07:02:00	2nd district, Bethesda	RIVER RD AND BUTLER RD	2010	SILVER	WHITE	M	(38.96309, -77.1012)	0
11/11/2015	22:52:00	2nd district, Bethesda	LITTLE FALLS PKWY AND DORSET AVE	2014	GRAY	WHITE	M	(38.9668866666667, -77.10077)	0
05/05/2012	00:54:00	2nd district, Bethesda	CLARA BARTON PKW @ GLEN ECHO EXIT	2004	MAROON	HISPANIC	M	(38.9631973166667, -77.1359184)	0
03/19/2015	11:32:00	2nd district, Bethesda	OXFORD RD @ UNIVERSITY AVE	2013	GRAY	WHITE	M	(38.9584716666667, -77.1310183333333)	0
08/07/2013	11:06:00	2nd district, Bethesda	CLARA BARTON PKWY @ LOCK 6 SB	2001	SILVER	OTHER	M	(38.9428983333333, -77.1226533333333)	0
08/16/2014	01:11:00	2nd district, Bethesda	DORSET AVE / DEVON LN	2000	GREEN, DK	WHITE	M	(38.9694083333333, -77.1096466666667)	0
02/05/2016	14:30:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2011	BEIGE	WHITE	M	(38.9584783333333, -77.1309266666667)	0
12/04/2017	02:15:00	2nd district, Bethesda	RIVER ROAD AND LITTLE FALLS PARKWAY	2009	BLACK	BLACK	F	(38.9644283333333, -77.1004733333333)	0
01/21/2018	14:19:00	2nd district, Bethesda	5808 CONNECTICUT AVE	2006	SILVER	BLACK	M	(38.9686066666667, -77.0770966666667)	0
03/11/2015	08:38:00	2nd district, Bethesda	5151 RIVER RD	2002	BLACK	OTHER	M	(38.9695266666667, -77.10904)	0
01/18/2017	08:22:00	2nd district, Bethesda	RIVER RD/RIDGEFIELD RD	2011	BLACK	WHITE	M	(38.969445, -77.10897)	0
05/22/2012	07:56:00	2nd district, Bethesda	MACARTHUR BLVD AT OBERLIN AVE	2010	RED	BLACK	F	(38.96427725, -77.1359792333333)	0
11/10/2014	21:13:00	2nd district, Bethesda	CROMWELL DR/SPRINGFIELD RD	2006	BLACK	WHITE	F	(38.9637266666667, -77.1358233333333)	0
08/16/2013	10:54:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2008	BLUE, LIGHT	ASIAN	M	(38.9454, -77.1234316666667)	0
02/11/2016	10:10:00	2nd district, Bethesda	MASSACHUSETTS AVE @ WESTBARD AVE	2010	BLUE, LIGHT	WHITE	F	(38.95917, -77.1086666666667)	0
08/11/2014	03:46:00	2nd district, Bethesda	RIVER RD / WILLARD AVE	2008	WHITE	BLACK	M	(38.9573166666667, -77.092445)	0
09/04/2012	10:02:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2010	GRAY	WHITE	M	(38.9648261833333, -77.1369143166667)	0
10/08/2014	07:40:00	2nd district, Bethesda	RIVER RD AT WESTBARD AVE	2009	WHITE	WHITE	M	(38.96755, -77.1086783333333)	0
10/10/2012	11:42:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2001	SILVER	WHITE	M	(38.96436695, -77.1383172666667)	0
02/05/2016	09:40:00	2nd district, Bethesda	RIVER ROAD/ LITTLE FALL PARKWAY	2002	BLACK	WHITE	M	(38.96329, -77.1004016666667)	0
04/29/2016	09:57:00	2nd district, Bethesda	CLARABARTON PKWY/LOCK 6	2002	BLACK	WHITE	M	(38.9426016666667, -77.1226133333333)	0
02/16/2016	22:46:00	2nd district, Bethesda	RIVER RD @ LANDY LA	2005	SILVER	WHITE	M	(38.9645333333333, -77.1035)	0
04/13/2013	09:40:00	5th district, Germantown	UNIVERSITY AVE @ OXFORD RD	2009	BLUE	WHITE	M	(38.9683833333333, -77.140765)	0
12/22/2014	22:30:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	1991	BLACK	WHITE	F	(38.9613683333333, -77.1335566666667)	0
03/29/2016	11:05:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2009	GRAY	WHITE	F	(38.9586133333333, -77.1309383333333)	0
03/04/2015	15:41:00	2nd district, Bethesda	WISCONSIN AVE/WILLARD AVE	2000	GRAY	BLACK	M	(38.9618133333333, -77.0863)	0
08/11/2016	10:16:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2001	SILVER	WHITE	M	(38.9585716666667, -77.130815)	0
10/10/2017	18:13:00	2nd district, Bethesda	THE HILLS PLAZA/SOMERSET TER	2008	RED	WHITE	M	(38.9629516666667, -77.101275)	0
12/13/2014	01:27:00	2nd district, Bethesda	DORSET AVE/ SURREY ST	2007	RED	BLACK	M	(38.9618216666667, -77.0870533333333)	0
06/07/2016	07:24:00	2nd district, Bethesda	KENSINGTON PKWY @ KENT ST	2010	BROWN	WHITE	F	(38.9692316666667, -77.139625)	0
03/19/2018	22:58:00	2nd district, Bethesda	WISCONSIN AVE / WESTERN AVE	2014	ORANGE	BLACK	M	(38.9611866666667, -77.0860716666667)	0
06/07/2016	11:43:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2011	BLUE	WHITE	F	(38.9455183333333, -77.1234383333333)	0
05/03/2013	13:47:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2013	SILVER	WHITE	M	(38.9644321166667, -77.1383025666667)	0
09/23/2014	02:40:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	1999	SILVER	BLACK	F	(38.9637366666667, -77.1356283333333)	0
05/17/2015	08:59:00	2nd district, Bethesda	WISCONSIN AVE/ DORSET AVE	2006	SILVER	WHITE	M	(38.9665083333333, -77.0885433333333)	0
01/10/2015	00:07:00	2nd district, Bethesda	E/B RIVER @ BUTLER RD	1997	GREEN, DK	WHITE	M	(38.969245, -77.1402266666667)	0
05/20/2015	17:53:00	2nd district, Bethesda	DORSET AVE/ RIVER RD	2004	GRAY	WHITE	F	(38.9696183333333, -77.1082433333333)	0
10/03/2014	14:17:00	2nd district, Bethesda	FRIENDSHIP BLVD AT S PARK AVE	2015	GRAY	WHITE	F	(38.9635466666667, -77.08829)	0
05/08/2018	13:21:00	2nd district, Bethesda	RIVER RD@ RIDGEFIELD RD	2013	GRAY	WHITE	F	(38.96585, -77.1061566666667)	0
04/27/2017	15:32:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2011	BLUE	WHITE	M	(38.9586116666667, -77.1309766666667)	0
03/07/2016	11:12:00	2nd district, Bethesda	SANGAMORE ROAD @ SENTINEL DRIVE	1995	BLUE, LIGHT	WHITE	M	(38.9500616, -77.1203665166667)	0
04/21/2015	09:47:00	2nd district, Bethesda	MACARTHUR BLVD/ WALHONDING RD	2004	WHITE	OTHER	M	(38.9582733333333, -77.1310083333333)	0
09/28/2013	11:22:00	2nd district, Bethesda	CLARA BARTON PKWY AT LOCK 6	2011	BLUE	WHITE	F	(38.9427866666667, -77.1226783333333)	0
09/17/2017	23:17:00	3rd district, Silver Spring	COLESVILLE RD / SLIGO CREEK PKWY	2011	BLACK	WHITE	M	(38.9584216666667, -77.1308)	0
07/08/2014	10:41:00	2nd district, Bethesda	CLARA BARTON PKWY AT LOCK 6	2006	WHITE	WHITE	M	(38.9427816666667, -77.1227)	0
12/22/2014	14:32:00	2nd district, Bethesda	WILLARD/HILLZ PLAZA	2005	GRAY	WHITE	M	(38.9600716666667, -77.0948983333333)	0
07/10/2018	07:56:00	2nd district, Bethesda	RIVER ROAD AND DORSET AVE	2013	BLUE	WHITE	F	(38.9695083333333, -77.109115)	0
06/02/2015	19:39:00	2nd district, Bethesda	RAMP FROM CLARA BARTON PK @ MACARTHUR BV	2007	SILVER	WHITE	F	(38.9656233333333, -77.10501)	0
08/16/2013	10:54:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2008	BLUE, DARK	ASIAN	M	(38.9454, -77.1234316666667)	0
12/03/2014	08:01:00	2nd district, Bethesda	RIVER AND DORSETT	2001	BLACK	WHITE	F	(38.969545, -77.1082466666667)	0
06/12/2018	23:13:00	2nd district, Bethesda	CROMWELL DR/SPRINGFIELD RD	2016	SILVER	OTHER	F	(38.9649116666667, -77.0877833333333)	0
10/27/2015	13:47:00	2nd district, Bethesda	WILSON LANE @ OLD GEORGETOWN ROAD	2006	BLUE	WHITE	F	(38.9585883333333, -77.1310033333333)	0
06/27/2016	16:28:00	4th district, Wheaton	WISCONSIN AVE / PARK AVE	2009	WHITE	BLACK	M	(38.9428216666667, -77.1226733333333)	0
04/18/2016	11:28:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2014	GOLD	WHITE	F	(38.943495, -77.122935)	0
11/28/2016	10:53:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2014	SILVER	BLACK	F	(38.9455016666667, -77.1234416666667)	0
10/31/2012	11:41:00	2nd district, Bethesda	CLARA BARTON PKWY/LOCK 6 S/B	2004	GOLD	WHITE	M	(38.9673033333333, -77.1400683333333)	0
06/26/2012	10:46:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2001	BLUE, DARK	WHITE	F	(38.9644901833333, -77.1383336333333)	0
02/15/2013	08:23:00	2nd district, Bethesda	BRADLEY BLV @ MAPLE AV	2006	BLACK	BLACK	F	(38.9645095666667, -77.1036695666667)	0
08/02/2014	23:26:00	2nd district, Bethesda	LITTLE FALLS / DORSET	2007	WHITE	WHITE	F	(38.9667083333333, -77.1010033333333)	0
10/08/2014	07:47:00	2nd district, Bethesda	RIVER RD AT WESTBARD AVE	2003	BLACK	WHITE	F	(38.9675183333333, -77.108735)	0
06/08/2016	07:50:00	2nd district, Bethesda	HILLANDALE RD / LITTLE FALLS PKWY	2005	BLUE, LIGHT	WHITE	F	(38.9695683333333, -77.1086983333333)	0
08/15/2014	15:11:00	2nd district, Bethesda	5555 WISCONSIN AVE	1999	WHITE	WHITE	M	(38.96551, -77.0876883333333)	0
02/27/2017	10:42:00	2nd district, Bethesda	LOCK 6 @ CLARA BARTON PKWY	2016	WHITE	WHITE	F	(38.9465216666667, -77.12395)	0
05/27/2018	12:11:00	2nd district, Bethesda	THE HILLS PLAZA@ WILLARD AVE	2011	BLACK	BLACK	M	(38.96206, -77.0886566666667)	0
06/04/2012	06:52:00	2nd district, Bethesda	RIVER ROAD AT BROOKSIDE DRIVE	2010	TAN	WHITE	F	(38.9656048166667, -77.1052627333333)	0
10/31/2016	10:41:00	2nd district, Bethesda	RIVER RD/LITTLE FALLS PARKWAY	2006	BLUE	WHITE	F	(38.9586833333333, -77.1308516666667)	0
11/03/2014	01:00:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2000	SILVER	WHITE	M	(38.9670716666667, -77.137735)	0
09/29/2014	10:55:00	2nd district, Bethesda	CLARABARTON PKWY/LOCK 6	1995	WHITE	BLACK	M	(38.96804, -77.1407016666667)	0
08/11/2016	13:41:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2006	BLACK	WHITE	F	(38.9585883333333, -77.1310033333333)	0
06/26/2012	10:17:00	2nd district, Bethesda	HILLS PLAZA/S. PARK AVE	1999	SILVER	WHITE	F	(38.9672466666667, -77.13794)	0
05/24/2015	13:35:00	5th district, Germantown	UNIVERSITY/OXFORD	1991	RED	WHITE	M	(38.9681066666667, -77.1406766666667)	0
02/14/2015	18:43:00	2nd district, Bethesda	5269 RIVER RD	2004	SILVER	WHITE	F	(38.9660516666667, -77.1049116666667)	0
06/19/2015	18:17:00	2nd district, Bethesda	WILLARD AVE @ SHOEMAKER FARM LA	2012	SILVER	WHITE	F	(38.9626933333333, -77.09549)	0
09/06/2018	07:57:00	2nd district, Bethesda	SPRINGFIELD RD/CROMWELL DR	2014	BLUE, DARK	WHITE	M	(38.96707, -77.117635)	0
04/15/2015	23:50:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2016	BLUE, LIGHT	WHITE	M	(38.9682066666667, -77.1383716666667)	0
08/11/2016	10:00:00	2nd district, Bethesda	MACARTHUR BLVD/WALHONDING RD	2014	WHITE	HISPANIC	F	(38.9585866666667, -77.1309533333333)	0
03/19/2015	11:23:00	2nd district, Bethesda	DORCET AVE AT WARWICK PL	2012	GRAY	WHITE	M	(38.9583766666667, -77.1308066666667)	0
12/13/2017	20:29:00	2nd district, Bethesda	SB WISCONSIN AVE / S PARK AVE	2009	SILVER	BLACK	M	(38.969595, -77.1088066666667)	0
01/18/2017	08:22:00	2nd district, Bethesda	RIVER RD/RIDGEFIELD RD	2011	BLACK	WHITE	M	(38.9456483333333, -77.123275)	0
07/23/2016	11:18:00	2nd district, Bethesda	WISCONSIN AVE AT NORTH PARK DR	1998	BEIGE	BLACK	M	(38.942685, -77.1227016666667)	0
04/13/2018	12:54:00	2nd district, Bethesda	RIVER RD/BUTLER RD	2016	SILVER	HISPANIC	M	(38.963235, -77.10184)	0
03/23/2015	11:23:00	2nd district, Bethesda	MACARTHUR BLVD/ WALHONDING RD	2007	WHITE	WHITE	F	(38.9584316666667, -77.1309066666667)	0
06/08/2016	08:56:00	2nd district, Bethesda	MASSACHUSETTS AVE @ WESTBARD AVE	2009	BLUE, LIGHT	WHITE	F	(38.960845, -77.1157533333333)	0
11/26/2014	17:32:00	1st district, Rockville	DORSET AVE/ DEAL LANE	2004	SILVER	ASIAN	F	(38.94351, -76.9107833333333)	0
